time,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,State
2023-06-08,40.4,26.6,0.0,20.6,MP
2023-06-09,39.6,28.2,0.0,22.6,MP
2023-06-10,40.4,28.6,0.0,21.8,MP
2023-06-11,38.6,29.6,0.0,23.2,MP
2023-06-12,39.7,29.0,0.0,17.8,MP
2023-06-13,39.9,29.5,0.9,17.9,MP
2023-06-14,39.0,29.8,0.0,20.9,MP
2023-06-15,38.9,28.7,0.0,19.1,MP
2023-06-16,38.3,29.4,0.0,20.7,MP
2023-06-17,38.3,29.3,0.0,21.3,MP
2023-06-18,37.1,27.6,0.1,20.7,MP
2023-06-19,36.5,28.1,1.5,27.4,MP
2023-06-20,35.7,27.9,2.6,21.5,MP
2023-06-21,37.8,28.0,0.5,17.8,MP
2023-06-22,35.5,27.6,0.7,20.2,MP
2023-06-23,30.9,25.3,12.5,18.4,MP
2023-06-24,32.6,24.9,13.0,17.6,MP
2023-06-25,33.2,24.8,16.8,12.3,MP
2023-06-26,30.6,23.8,24.7,15.1,MP
2023-06-27,30.9,24.3,29.4,17.3,MP
2023-06-28,31.1,23.4,57.6,12.9,MP
2023-06-29,29.2,23.8,16.4,17.5,MP
2023-06-30,29.2,23.7,18.8,20.3,MP
2023-07-01,29.9,24.3,23.3,20.3,MP
2023-07-02,31.9,24.4,3.3,16.6,MP
2023-07-03,32.9,24.9,0.4,12.5,MP
2023-07-04,34.0,26.2,8.3,13.3,MP
2023-07-05,33.0,25.0,10.3,13.0,MP
2023-07-06,32.6,24.9,19.7,11.7,MP
2023-07-07,30.8,25.0,12.7,12.1,MP
2023-07-08,30.7,24.3,18.6,14.8,MP
2023-07-09,29.6,24.4,21.6,19.7,MP
2023-07-10,31.0,24.1,18.4,18.2,MP
2023-07-11,29.7,24.1,18.1,16.2,MP
2023-07-12,30.3,23.8,27.0,15.4,MP
2023-07-13,29.3,23.9,17.0,13.4,MP
2023-07-14,29.9,23.9,18.7,17.1,MP
2023-07-15,28.5,23.5,36.4,13.8,MP
2023-07-16,30.1,23.0,18.0,14.6,MP
2023-07-17,30.3,23.9,22.6,13.9,MP
2023-07-18,31.0,23.8,24.8,13.1,MP
2023-07-19,30.8,24.3,28.5,14.5,MP
2023-07-20,32.3,23.8,16.4,14.3,MP
2023-07-21,32.6,24.3,16.2,13.9,MP
2023-07-22,31.1,24.5,16.9,13.7,MP
2023-07-23,32.5,24.7,12.3,14.9,MP
2023-07-24,30.7,24.0,3.0,11.1,MP
2023-07-25,31.0,24.0,6.2,9.8,MP
2023-07-26,32.0,24.8,9.0,12.3,MP
2023-07-27,32.3,24.5,4.9,12.7,MP
2023-07-28,30.1,24.0,19.0,12.6,MP
2023-07-29,29.7,24.6,6.2,18.9,MP
2023-07-30,29.9,24.2,24.6,19.6,MP
2023-07-31,30.3,24.3,4.2,16.8,MP
2023-08-01,30.6,24.7,1.5,21.5,MP
2023-08-02,28.9,25.1,5.8,21.8,MP
2023-08-03,26.2,23.6,36.9,23.1,MP
2023-08-04,26.4,23.4,15.2,19.8,MP
2023-08-05,28.0,23.7,14.2,19.8,MP
2023-08-06,28.4,24.2,14.0,18.8,MP
2023-08-07,29.8,24.3,0.5,25.7,MP
2023-08-08,30.1,24.1,0.7,24.8,MP
2023-08-09,30.5,23.7,1.6,18.8,MP
2023-08-10,30.5,23.9,2.5,16.5,MP
2023-08-11,30.5,23.6,1.2,17.5,MP
2023-08-12,30.5,24.0,1.2,18.6,MP
2023-08-13,28.5,23.8,3.2,16.9,MP
2023-08-14,29.8,23.4,3.6,14.8,MP
2023-08-15,30.0,23.3,1.7,12.5,MP
2023-08-16,30.3,23.7,6.0,15.5,MP
2023-08-17,31.1,24.2,9.5,17.3,MP
2023-08-18,30.1,23.5,21.1,14.0,MP
2023-08-19,29.3,23.0,29.7,17.7,MP
2023-08-20,30.7,23.4,14.6,9.8,MP
2023-08-21,30.4,24.4,4.9,12.3,MP
2023-08-22,31.1,23.7,3.0,15.0,MP
2023-08-23,30.1,24.1,2.1,19.1,MP
2023-08-24,29.5,23.6,0.9,20.4,MP
2023-08-25,30.4,23.5,2.1,17.8,MP
2023-08-26,29.9,22.7,1.8,17.1,MP
2023-08-27,30.0,22.4,2.7,18.3,MP
2023-08-28,29.9,22.2,0.5,19.2,MP
2023-08-29,30.1,21.3,0.8,16.6,MP
2023-08-30,30.7,22.7,0.2,10.1,MP
2023-08-31,31.7,22.6,0.0,9.4,MP
2023-09-01,32.5,23.4,0.0,11.0,MP
2023-09-02,33.5,24.4,0.0,14.2,MP
2023-09-03,33.7,24.0,0.2,12.4,MP
2023-09-04,33.6,23.7,0.0,19.5,MP
2023-09-05,31.9,24.1,6.9,19.0,MP
2023-09-06,30.0,23.1,16.4,14.5,MP
2023-09-07,28.2,23.4,30.1,13.1,MP
2023-09-08,28.5,23.7,19.2,10.1,MP
2023-09-09,28.8,23.9,13.5,14.0,MP
2023-09-10,27.6,23.7,40.9,15.8,MP
2023-09-11,29.7,24.0,13.1,20.6,MP
2023-09-12,29.6,24.3,4.6,19.5,MP
2023-09-13,30.0,23.8,4.0,15.9,MP
2023-09-14,29.4,23.2,13.6,14.5,MP
2023-09-15,27.2,23.6,41.4,23.1,MP
2023-09-16,28.6,22.9,19.2,37.6,MP
2023-09-17,28.8,22.5,4.6,31.2,MP
2023-09-18,30.2,22.9,1.4,16.4,MP
2023-09-19,30.9,22.3,0.3,8.7,MP
2023-09-20,31.2,23.4,6.9,11.8,MP
2023-09-21,29.4,23.9,7.4,10.3,MP
2023-09-22,30.9,23.4,7.6,8.9,MP
2023-09-23,31.0,23.1,3.3,13.5,MP
2023-09-24,31.6,23.2,0.9,14.4,MP
2023-09-25,31.3,22.9,1.8,12.9,MP
2023-09-26,31.3,22.5,0.3,11.0,MP
2023-09-27,31.9,22.4,0.0,13.4,MP
2023-09-28,31.7,22.0,0.0,11.4,MP
2023-09-29,32.2,22.4,0.0,12.2,MP
2023-09-30,32.3,21.9,0.0,15.1,MP
2023-10-01,32.1,20.7,0.0,13.5,MP
2023-10-02,33.4,21.9,0.3,20.9,MP
2023-10-03,33.1,21.0,0.0,17.0,MP
2023-10-04,33.6,19.5,0.0,17.6,MP
2023-10-05,33.4,19.4,0.0,18.3,MP
2023-10-06,34.1,20.2,0.0,14.5,MP
2023-10-07,34.5,21.2,0.0,13.2,MP
2023-10-08,34.4,21.5,0.0,11.8,MP
2023-10-09,34.5,21.8,0.0,14.1,MP
2023-10-10,34.2,21.3,0.0,12.0,MP
2023-10-11,34.4,21.8,0.0,13.6,MP
2023-10-12,33.9,20.8,0.0,11.6,MP
2023-10-13,34.2,22.2,0.0,11.2,MP
2023-10-14,33.5,20.9,0.0,9.6,MP
2023-10-15,34.3,23.1,0.0,10.5,MP
2023-10-16,31.7,20.9,0.4,15.1,MP
2023-10-17,32.3,20.3,0.0,10.6,MP
2023-10-18,31.2,20.1,0.0,11.8,MP
2023-10-19,30.9,20.8,0.1,12.3,MP
2023-10-20,31.8,20.0,0.0,12.3,MP
2023-10-21,32.3,19.5,0.0,13.6,MP
2023-10-22,31.9,19.5,0.0,14.3,MP
2023-10-23,30.9,17.8,0.0,16.1,MP
2023-10-24,30.6,17.3,0.0,14.8,MP
2023-10-25,30.6,17.1,0.0,13.7,MP
2023-10-26,30.8,18.7,0.0,10.8,MP
2023-10-27,30.7,16.5,0.0,12.0,MP
2023-10-28,30.3,16.1,0.0,11.2,MP
2023-10-29,31.0,17.7,0.0,11.6,MP
2023-10-30,31.8,18.4,0.0,14.8,MP
2023-10-31,31.4,19.0,0.0,13.8,MP
2023-11-01,30.8,19.4,0.0,12.4,MP
2023-11-02,30.6,18.7,0.0,9.8,MP
2023-11-03,30.7,17.0,0.0,13.3,MP
2023-11-04,31.4,17.7,0.0,11.6,MP
2023-11-05,31.5,16.6,0.0,13.4,MP
2023-11-06,31.7,17.0,0.0,13.7,MP
2023-11-07,31.7,17.6,0.0,14.5,MP
2023-11-08,32.2,18.5,0.0,8.8,MP
2023-11-09,32.1,19.2,0.0,9.0,MP
2023-11-10,32.1,19.5,0.0,13.3,MP
2023-11-11,31.7,17.9,0.0,13.7,MP
2023-11-12,28.5,17.2,0.0,14.3,MP
2023-11-13,27.9,16.2,0.0,11.2,MP
2023-11-14,28.7,16.1,0.0,12.5,MP
2023-11-15,28.0,16.2,0.0,14.8,MP
2023-11-16,28.3,17.5,0.0,12.0,MP
2023-11-17,27.8,16.0,0.0,11.5,MP
2023-11-18,28.9,15.7,0.0,8.4,MP
2023-11-19,30.1,17.8,0.0,10.5,MP
2023-11-20,30.2,18.0,0.0,12.8,MP
2023-11-21,29.0,17.9,0.0,11.2,MP
2023-11-22,28.6,16.1,0.0,7.9,MP
2023-11-23,28.8,15.5,0.0,9.0,MP
2023-11-24,28.2,17.0,0.0,11.0,MP
2023-11-25,28.3,14.9,0.0,13.6,MP
2023-11-26,27.4,14.0,0.0,13.1,MP
2023-11-27,21.8,16.0,7.0,15.9,MP
2023-11-28,24.6,16.9,0.3,12.9,MP
2023-11-29,25.2,14.5,1.8,11.4,MP
2023-11-30,26.7,16.5,7.3,17.1,MP
2023-12-01,25.8,17.6,6.9,8.4,MP
2023-12-02,25.6,17.3,0.4,14.7,MP
2023-12-03,28.2,17.6,0.0,15.6,MP
2023-12-04,27.8,17.0,0.7,14.9,MP
2023-12-05,25.4,17.5,3.0,13.1,MP
2023-12-06,25.1,16.7,0.0,19.5,MP
2023-12-07,23.6,16.4,0.7,14.5,MP
2023-12-08,24.8,14.2,0.0,9.5,MP
2023-12-09,24.5,13.7,0.0,8.0,MP
2023-12-10,24.7,12.5,0.0,8.4,MP
2023-12-11,24.3,14.0,0.0,8.1,MP
2023-12-12,24.5,12.5,0.0,8.8,MP
2023-12-13,24.1,11.0,0.0,9.5,MP
2023-12-14,24.3,11.7,0.0,10.5,MP
2023-12-15,24.9,12.3,0.0,11.5,MP
2023-12-16,25.0,13.9,0.0,10.2,MP
2023-12-17,23.4,13.2,0.0,10.3,MP
2023-12-18,22.8,12.1,0.0,14.5,MP
2023-12-19,21.4,10.7,0.0,12.0,MP
2023-12-20,22.8,9.3,0.0,10.5,MP
2023-12-21,23.9,10.5,0.0,9.2,MP
2023-12-22,22.6,12.3,0.0,8.3,MP
2023-12-23,25.9,11.0,0.0,10.5,MP
2023-12-24,26.6,12.2,0.0,8.8,MP
2023-12-25,26.4,12.0,0.0,12.2,MP
2023-12-26,26.4,13.4,0.0,9.5,MP
2023-12-27,26.2,12.7,0.0,12.3,MP
2023-12-28,25.4,12.5,0.0,12.4,MP
2023-12-29,26.1,11.6,0.0,10.2,MP
2023-12-30,26.4,12.7,0.0,10.4,MP
2023-12-31,26.6,16.1,0.0,12.2,MP
2024-01-01,26.4,14.6,0.9,11.2,MP
2024-01-02,26.1,13.9,0.4,11.7,MP
2024-01-03,23.4,14.4,2.8,10.7,MP
2024-01-04,21.6,15.0,2.1,9.0,MP
2024-01-05,21.2,13.9,7.9,11.5,MP
2024-01-06,22.7,14.5,0.3,11.6,MP
2024-01-07,20.6,12.4,0.0,10.7,MP
2024-01-08,23.6,13.7,1.4,12.6,MP
2024-01-09,25.9,14.5,0.4,13.2,MP
2024-01-10,20.6,14.6,0.0,12.3,MP
2024-01-11,23.6,12.9,0.0,9.5,MP
2024-01-12,24.5,12.1,0.0,8.8,MP
2024-01-13,26.4,13.3,0.0,10.0,MP
2024-01-14,25.7,14.6,0.0,11.1,MP
2024-01-15,22.9,12.9,0.0,8.8,MP
2024-01-16,22.8,11.0,0.0,7.9,MP
2024-01-17,24.2,10.1,0.0,9.4,MP
2024-01-18,22.8,11.2,0.0,12.1,MP
2024-01-19,22.0,10.0,0.0,10.5,MP
2024-01-20,22.6,11.7,0.1,9.4,MP
2024-01-21,20.6,7.7,0.0,9.2,MP
2024-01-22,22.6,7.8,0.0,10.5,MP
2024-01-23,21.6,9.2,0.0,11.7,MP
2024-01-24,22.2,7.7,0.0,10.1,MP
2024-01-25,22.8,8.2,0.0,10.2,MP
2024-01-26,23.7,9.4,0.0,9.2,MP
2024-01-27,24.0,8.5,0.0,7.9,MP
2024-01-28,25.3,9.9,0.0,9.4,MP
2024-01-29,26.9,12.4,0.0,12.8,MP
2024-01-30,24.8,12.3,0.0,8.8,MP
2024-01-31,25.7,13.4,0.0,9.4,MP
2024-02-01,26.1,13.3,0.0,10.6,MP
2024-02-02,26.0,13.6,0.0,11.2,MP
2024-02-03,26.0,12.9,0.0,8.4,MP
2024-02-04,28.6,14.6,0.0,13.0,MP
2024-02-05,29.1,14.8,0.0,14.8,MP
2024-02-06,26.3,15.8,0.0,14.8,MP
2024-02-07,24.9,14.1,0.0,15.7,MP
2024-02-08,22.2,12.6,0.0,12.7,MP
2024-02-09,23.9,9.1,0.0,9.8,MP
2024-02-10,25.0,12.2,0.0,12.8,MP
2024-02-11,25.6,12.8,0.0,12.5,MP
2024-02-12,27.4,13.8,0.1,12.6,MP
2024-02-13,27.5,15.9,0.1,12.0,MP
2024-02-14,25.9,16.3,0.0,12.8,MP
2024-02-15,26.6,15.3,0.0,12.4,MP
2024-02-16,28.2,15.4,0.0,12.8,MP
2024-02-17,28.4,14.5,0.0,9.4,MP
2024-02-18,30.3,15.9,0.0,13.1,MP
2024-02-19,30.7,16.5,0.0,14.4,MP
2024-02-20,30.2,16.3,0.0,19.2,MP
2024-02-21,28.3,16.2,0.0,22.8,MP
2024-02-22,26.9,14.0,0.0,18.5,MP
2024-02-23,25.6,15.0,0.0,14.5,MP
2024-02-24,26.4,13.7,0.0,13.4,MP
2024-02-25,26.9,14.2,0.0,14.7,MP
2024-02-26,27.8,16.9,0.0,15.1,MP
2024-02-27,27.6,16.7,1.2,16.3,MP
2024-02-28,27.6,14.0,0.0,9.5,MP
2024-02-29,30.3,14.7,0.0,10.7,MP
2024-03-01,32.9,18.5,0.0,12.9,MP
2024-03-02,28.5,20.3,1.0,19.3,MP
2024-03-03,27.9,17.0,3.4,16.9,MP
2024-03-04,25.0,10.5,0.0,11.0,MP
2024-03-05,26.6,13.2,0.0,11.7,MP
2024-03-06,28.3,12.7,0.0,16.3,MP
2024-03-07,28.9,13.6,0.0,15.3,MP
2024-03-08,29.1,13.8,0.0,15.1,MP
2024-03-09,30.3,15.3,0.0,20.7,MP
2024-03-10,31.3,15.8,0.0,13.7,MP
2024-03-11,32.0,15.5,0.0,9.7,MP
2024-03-12,32.9,17.6,0.0,15.5,MP
2024-03-13,32.3,17.6,0.0,13.0,MP
2024-03-14,31.2,17.8,0.0,13.0,MP
2024-03-15,32.2,18.2,0.0,14.3,MP
2024-03-16,32.3,18.8,0.0,21.5,MP
2024-03-17,32.5,19.8,0.0,19.4,MP
2024-03-18,31.9,19.1,0.0,13.4,MP
2024-03-19,31.9,19.4,0.0,15.3,MP
2024-03-20,32.7,17.1,0.0,16.5,MP
2024-03-21,32.4,16.6,0.0,10.4,MP
2024-03-22,34.3,17.6,0.0,11.0,MP
2024-03-23,36.0,19.4,0.0,17.2,MP
2024-03-24,37.0,19.6,0.0,19.5,MP
2024-03-25,35.8,20.2,0.0,11.8,MP
2024-03-26,36.5,20.9,0.0,15.5,MP
2024-03-27,38.0,23.8,0.0,10.9,MP
2024-03-28,39.5,24.8,0.0,14.7,MP
2024-03-29,39.1,22.6,0.0,17.0,MP
2024-03-30,37.1,24.0,2.0,20.3,MP
2024-03-31,36.9,24.5,0.0,22.3,MP
2024-04-01,36.8,20.3,0.0,17.1,MP
2024-04-02,36.4,21.0,0.0,19.1,MP
2024-04-03,37.8,22.6,0.0,14.5,MP
2024-04-04,37.2,25.6,0.0,19.1,MP
2024-04-05,37.4,22.6,0.0,15.0,MP
2024-04-06,37.2,24.4,0.0,18.4,MP
2024-04-07,34.4,23.9,0.2,15.1,MP
2024-04-08,33.6,21.4,0.0,18.9,MP
2024-04-09,35.8,21.1,0.0,15.8,MP
2024-04-10,34.4,22.4,1.3,26.3,MP
2024-04-11,32.3,22.3,1.0,15.5,MP
2024-04-12,34.1,21.7,1.7,19.8,MP
2024-04-13,35.6,22.4,0.4,18.4,MP
2024-04-14,35.4,23.1,0.3,13.3,MP
2024-04-15,36.8,23.1,0.0,19.5,MP
2024-04-16,38.1,23.0,0.0,14.8,MP
2024-04-17,38.1,22.8,0.0,14.8,MP
2024-04-18,38.5,23.1,0.0,14.5,MP
2024-04-19,39.3,24.9,0.0,16.6,MP
2024-04-20,38.6,27.2,0.0,22.3,MP
2024-04-21,37.6,25.5,0.0,17.1,MP
2024-04-22,35.3,23.3,2.4,21.3,MP
2024-04-23,37.9,24.0,0.0,21.1,MP
2024-04-24,39.2,22.9,0.0,21.3,MP
2024-04-25,39.2,21.9,0.0,17.3,MP
2024-04-26,38.6,24.7,0.0,24.0,MP
2024-04-27,36.7,22.9,0.1,16.0,MP
2024-04-28,38.8,23.8,0.0,19.0,MP
2024-04-29,39.9,25.4,0.0,22.9,MP
2024-04-30,38.5,25.7,0.0,15.6,MP
2024-05-01,38.0,23.4,0.0,17.4,MP
2024-05-02,37.0,19.6,0.0,13.0,MP
2024-05-03,38.7,20.6,0.0,10.4,MP
2024-05-04,40.6,21.9,0.0,9.8,MP
2024-05-05,40.5,26.3,0.0,17.8,MP
2024-05-06,40.0,28.2,0.0,17.3,MP
2024-05-07,41.6,26.7,0.0,22.1,MP
2024-05-08,41.5,26.5,0.0,27.3,MP
2024-05-09,41.8,27.8,0.0,24.2,MP
2024-05-10,42.5,27.4,0.0,24.8,MP
2024-05-11,40.3,27.4,0.0,24.2,MP
2024-05-12,41.2,28.7,0.0,21.9,MP
2024-05-13,38.9,26.2,0.1,17.8,MP
2024-05-14,39.5,27.1,0.0,17.4,MP
2024-05-15,39.6,25.5,0.0,21.1,MP
2024-05-16,40.6,26.0,0.0,26.4,MP
2024-05-17,39.0,27.7,0.0,20.7,MP
2024-05-18,42.6,27.6,0.0,25.8,MP
2024-05-19,42.3,28.5,0.0,16.7,MP
2024-05-20,41.1,27.7,0.0,17.1,MP
2024-05-21,43.3,28.9,0.0,17.1,MP
2024-05-22,43.0,28.6,0.0,13.1,MP
2024-05-23,42.7,29.0,0.0,21.7,MP
2024-05-24,43.7,29.6,0.0,22.7,MP
2024-05-25,43.6,29.9,0.0,22.4,MP
2024-05-26,45.9,29.4,0.0,24.6,MP
2024-05-27,46.4,32.7,0.0,24.0,MP
2024-05-28,45.5,31.9,0.0,22.1,MP
2024-05-29,43.3,30.6,0.0,20.8,MP
2024-05-30,42.7,30.1,0.0,19.1,MP
2024-05-31,43.4,30.6,0.0,17.4,MP
2024-06-01,41.9,31.4,0.0,18.4,MP
2024-06-02,41.9,30.6,0.0,20.0,MP
2024-06-03,41.1,29.0,0.0,18.5,MP
2024-06-04,42.4,30.8,0.0,18.1,MP
2024-06-05,39.3,30.5,0.0,19.4,MP
2024-06-06,41.7,30.0,0.0,13.0,MP
2024-06-07,42.5,29.0,0.0,15.0,MP
2024-06-08,39.4,31.1,0.0,15.5,MP
2024-06-09,40.8,25.8,1.5,29.6,MP
2024-06-10,40.3,28.1,0.1,15.0,MP
2024-06-11,40.2,28.9,0.0,13.8,MP
2024-06-12,41.3,28.7,1.0,22.8,MP
2024-06-13,37.0,28.9,0.0,17.9,MP
2024-06-14,38.9,29.1,0.0,21.1,MP
2024-06-15,40.9,28.0,1.1,14.3,MP
2024-06-16,41.2,27.9,1.3,15.0,MP
2024-06-17,39.8,28.3,0.4,13.7,MP
2024-06-18,37.0,27.0,9.9,20.7,MP
2024-06-19,35.7,25.7,0.0,17.9,MP
2024-06-20,36.2,26.1,1.0,17.6,MP
2024-06-21,35.3,24.8,3.9,18.2,MP
2024-06-22,34.5,24.6,13.2,10.4,MP
2024-06-23,32.6,25.2,32.9,17.3,MP
2024-06-24,34.0,25.0,8.3,10.2,MP
2024-06-25,34.0,25.0,8.7,13.5,MP
2024-06-26,36.1,26.1,3.3,13.8,MP
2024-06-27,35.3,25.5,15.7,12.9,MP
2024-06-28,33.3,25.3,10.9,10.9,MP
2024-06-29,30.8,25.3,10.5,20.0,MP
2024-06-30,32.1,25.2,15.0,18.3,MP
2024-07-01,29.3,25.1,9.5,21.8,MP
2024-07-02,29.7,24.4,1.7,25.5,MP
2024-07-03,29.0,24.9,24.9,18.6,MP
2024-07-04,30.7,24.2,14.6,18.5,MP
2024-07-05,31.7,24.2,26.1,20.7,MP
2024-07-06,29.4,24.7,4.5,21.1,MP
2024-07-07,32.0,24.4,9.2,13.7,MP
2024-07-08,30.3,24.4,6.8,10.6,MP
2024-07-09,32.7,24.3,8.7,14.2,MP
2024-07-10,32.5,25.0,7.0,11.3,MP
2024-07-11,31.1,24.9,4.1,17.9,MP
2024-07-12,31.6,25.1,15.5,18.9,MP
2024-07-13,29.3,23.9,18.9,15.6,MP
2024-07-14,31.6,24.5,23.7,12.0,MP
2024-07-15,30.9,24.5,14.3,13.8,MP
2024-07-16,31.8,24.5,12.6,11.2,MP
2024-07-17,31.8,25.0,15.7,12.2,MP
2024-07-18,31.8,25.0,16.8,12.1,MP
2024-07-19,31.2,24.5,7.6,9.6,MP
2024-07-20,31.8,24.4,11.0,10.5,MP
2024-07-21,31.9,23.9,28.2,13.1,MP
2024-07-22,30.5,24.7,25.0,13.4,MP
2024-07-23,28.1,24.5,28.2,19.3,MP
2024-07-24,26.1,24.1,46.4,16.6,MP
2024-07-25,29.8,24.3,23.7,17.0,MP
2024-07-26,28.3,24.3,7.4,19.5,MP
2024-07-27,30.7,24.4,29.0,19.1,MP
2024-07-28,31.7,24.3,16.4,16.5,MP
2024-07-29,30.5,24.8,8.9,14.7,MP
2024-07-30,30.9,24.0,1.3,14.6,MP
2024-07-31,30.6,24.6,9.6,16.1,MP
2024-08-01,27.7,24.3,17.4,16.6,MP
2024-08-02,26.3,23.5,22.2,21.7,MP
2024-08-03,28.1,23.9,26.0,17.1,MP
2024-08-04,26.6,23.7,42.4,25.6,MP
2024-08-05,30.2,23.6,2.8,23.1,MP
2024-08-06,29.9,23.9,2.4,17.8,MP
2024-08-07,29.1,23.7,16.4,16.2,MP
2024-08-08,26.3,23.6,11.5,11.7,MP
2024-08-09,30.7,23.1,1.7,13.0,MP
2024-08-10,28.5,23.9,8.0,12.7,MP
2024-08-11,29.0,23.8,8.9,17.7,MP
2024-08-12,29.2,23.6,3.1,15.6,MP
2024-08-13,30.3,23.8,6.2,13.3,MP
2024-08-14,30.2,24.1,7.1,12.5,MP
2024-08-15,28.2,24.3,29.6,13.8,MP
2024-08-16,28.6,24.3,15.1,11.5,MP
2024-08-17,30.3,23.3,1.6,12.8,MP
2024-08-18,30.8,23.8,1.2,8.4,MP
2024-08-19,30.4,23.8,10.6,13.0,MP
2024-08-20,30.2,23.4,10.9,8.9,MP
2024-08-21,31.1,23.3,2.0,8.3,MP
2024-08-22,30.3,24.1,18.8,14.2,MP
2024-08-23,29.1,23.3,20.3,11.7,MP
2024-08-24,28.9,23.3,39.2,12.1,MP
2024-08-25,26.1,23.4,47.2,19.0,MP
2024-08-26,28.5,23.3,8.2,22.8,MP
2024-08-27,30.3,23.2,0.4,18.4,MP
2024-08-28,30.8,23.2,0.9,15.8,MP
2024-08-29,29.3,23.5,0.9,9.2,MP
2024-08-30,29.9,23.1,26.5,7.9,MP
2024-08-31,30.4,23.2,5.9,15.2,MP
2024-09-01,31.6,23.5,18.9,15.7,MP
2024-09-02,31.4,24.1,14.2,15.3,MP
2024-09-03,31.5,24.2,7.9,14.5,MP
2024-09-04,31.0,23.7,20.3,12.3,MP
2024-09-05,30.7,23.9,4.6,15.0,MP
2024-09-06,30.3,23.5,2.7,11.2,MP
2024-09-07,30.4,23.6,8.0,11.0,MP
2024-09-08,29.6,24.0,8.5,13.3,MP
2024-09-09,29.3,23.6,55.0,10.5,MP
2024-09-10,30.7,23.3,16.4,15.5,MP
2024-09-11,25.0,23.1,60.4,22.7,MP
2024-09-12,29.1,23.2,7.3,23.5,MP
2024-09-13,28.9,23.0,15.1,17.3,MP
2024-09-14,28.7,21.7,0.4,15.0,MP
2024-09-15,29.6,21.3,0.9,13.4,MP
2024-09-16,30.1,21.7,0.0,15.1,MP
2024-09-17,29.9,23.3,10.8,23.5,MP
2024-09-18,28.1,23.1,3.3,27.3,MP
2024-09-19,29.8,21.8,0.5,13.8,MP
2024-09-20,31.0,22.4,0.8,11.2,MP
2024-09-21,31.1,23.1,0.1,7.1,MP
2024-09-22,31.4,24.2,0.4,11.3,MP
2024-09-23,31.1,23.9,12.2,16.6,MP
2024-09-24,32.4,24.1,0.1,11.2,MP
2024-09-25,31.6,23.9,3.5,11.1,MP
2024-09-26,31.1,24.1,7.5,13.8,MP
2024-09-27,29.7,23.2,19.5,9.6,MP
2024-09-28,27.9,23.8,17.5,21.5,MP
2024-09-29,30.1,23.2,1.4,14.5,MP
2024-09-30,30.1,22.0,0.7,11.9,MP
2024-10-01,32.0,21.8,0.0,10.4,MP
2024-10-02,32.8,23.1,0.0,13.9,MP
2024-10-03,32.9,23.0,0.3,12.6,MP
2024-10-04,31.9,23.0,0.0,10.1,MP
2024-10-05,31.5,21.4,0.0,10.0,MP
2024-10-06,31.4,20.4,0.0,11.1,MP
2024-10-07,31.4,20.6,1.2,12.7,MP
2024-10-08,31.7,21.0,0.0,9.2,MP
2024-10-09,32.6,22.5,0.0,10.2,MP
2024-10-10,32.3,21.7,0.0,10.5,MP
2024-10-11,32.5,22.5,0.0,13.2,MP
2024-10-12,30.6,22.9,0.0,11.1,MP
2024-10-13,31.1,22.9,9.9,13.3,MP
2024-10-14,30.4,22.3,6.3,9.9,MP
2024-10-15,30.4,21.7,0.3,8.0,MP
2024-10-16,31.2,21.9,0.1,10.4,MP
2024-10-17,31.8,21.7,0.0,10.5,MP
2024-10-18,30.9,20.4,0.0,11.6,MP
2024-10-19,32.7,20.5,0.0,9.4,MP
2024-10-20,28.9,19.4,0.0,12.6,MP
2024-10-21,30.9,18.8,0.0,6.9,MP
2024-10-22,31.6,20.0,0.0,9.1,MP
2024-10-23,31.7,20.3,0.0,14.0,MP
2024-10-24,30.9,18.9,0.0,16.8,MP
2024-10-25,31.3,19.7,0.0,15.0,MP
2024-10-26,31.8,18.7,0.0,14.1,MP
2024-10-27,31.3,18.4,0.0,12.8,MP
2024-10-28,31.4,19.8,0.0,9.5,MP
2024-10-29,32.4,20.9,0.0,11.5,MP
2024-10-30,32.6,19.3,0.0,11.3,MP
2024-10-31,33.2,19.6,0.0,12.4,MP
2024-11-01,33.2,21.2,0.0,9.5,MP
2024-11-02,32.2,20.0,0.0,11.3,MP
2024-11-03,31.5,19.0,0.0,10.3,MP
2024-11-04,31.1,18.9,0.0,10.3,MP
2024-11-05,30.6,17.3,0.0,14.7,MP
2024-11-06,30.5,17.8,0.0,11.2,MP
2024-11-07,30.2,18.7,0.0,12.2,MP
2024-11-08,29.9,19.4,0.0,14.0,MP
2024-11-09,29.9,19.0,0.0,12.1,MP
2024-11-10,30.1,17.6,0.0,13.6,MP
2024-11-11,30.1,18.1,0.0,13.4,MP
2024-11-12,29.8,18.0,0.0,10.3,MP
2024-11-13,29.1,18.3,0.0,11.0,MP
2024-11-14,29.0,18.1,0.0,11.6,MP
2024-11-15,28.1,17.3,0.0,8.6,MP
2024-11-16,27.4,15.7,0.0,7.4,MP
2024-11-17,27.8,15.8,0.0,8.3,MP
2024-11-18,27.4,14.7,0.0,9.6,MP
2024-11-19,26.5,14.8,0.0,9.5,MP
2024-11-20,25.1,13.7,0.0,9.3,MP
2024-11-21,24.5,12.5,0.0,7.7,MP
2024-11-22,24.2,12.6,0.0,8.7,MP
2024-11-23,25.3,13.0,0.0,9.5,MP
2024-11-24,25.6,13.5,0.0,9.6,MP
